year,program,vote,Principal gender equality,Principal all climate,Principal disability,value
2021,0102010 Housing Development,1094 State Department for Housing & Urban Development,FALSE,FALSE,FALSE,5769112936
2021,0102020 Estate Management,1094 State Department for Housing & Urban Development,FALSE,FALSE,FALSE,1326916722
2021,0102030 Delivery of Affordable and Social Housing Units,1094 State Department for Housing & Urban Development,FALSE,FALSE,FALSE,1714531867
2021,0102000 Housing Development and Human Settlement,1094 State Department for Housing & Urban Development,FALSE,FALSE,FALSE,8810561525
2021,0105010 Urban Mobility and Transport,1094 State Department for Housing & Urban Development,FALSE,FALSE,FALSE,2e+08
2021,0105020 Metropolitan Planning & Infrastructure Development,1094 State Department for Housing & Urban Development,FALSE,FALSE,FALSE,4321960180
2021,0105040 Urban Development and Planning Services,1094 State Department for Housing & Urban Development,FALSE,FALSE,FALSE,1578587582
2021,0105000 Urban and Metropolitan Development,1094 State Department for Housing & Urban Development,FALSE,FALSE,FALSE,6100547762
2021,"0106010 Administration, Planning & Support Services",1094 State Department for Housing & Urban Development,FALSE,FALSE,FALSE,377098026
2021,0106000 General Administration Planning and Support Services,1094 State Department for Housing & Urban Development,FALSE,FALSE,FALSE,377098026
2021,0103010 Stalled and new Government buildings,1095 State Department for Public Works,FALSE,FALSE,FALSE,1114267800
2021,0103000 Government Buildings,1095 State Department for Public Works,FALSE,FALSE,FALSE,1114267800
2021,0104010 Coastline Infrastructure Development,1095 State Department for Public Works,FALSE,FALSE,FALSE,183822728
2021,0104020 Pedestrian access,1095 State Department for Public Works,FALSE,FALSE,FALSE,134190700
2021,0104000 Coastline Infrastructure and Pedestrian Access,1095 State Department for Public Works,FALSE,FALSE,FALSE,318013428
2021,"0106010 Administration, Planning & Support Services",1095 State Department for Public Works,FALSE,FALSE,FALSE,269373208
2021,"0106020 Procurement, Warehousing and Supply",1095 State Department for Public Works,FALSE,FALSE,FALSE,53603955
2021,0106000 General Administration Planning and Support Services,1095 State Department for Public Works,FALSE,FALSE,FALSE,322977163
2021,0218010 Regulation of Constructions,1095 State Department for Public Works,FALSE,FALSE,FALSE,2.326e+09
2021,0218020 Research Services,1095 State Department for Public Works,FALSE,FALSE,FALSE,81773066
2021,0218030 Building Standards,1095 State Department for Public Works,FALSE,FALSE,FALSE,76479364
2021,0218000 Regulation and Development of the Construction Industry,1095 State Department for Public Works,FALSE,FALSE,FALSE,2484252430
2021,1002010 National Environment Management,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,3.124e+09
2021,1002030 Policy & Governance in Environment Management,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,1.46e+08
2021,1002040 Climate Change Adaptation and Mitigation,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,4.8e+07
2021,1002000 Environment Management and Protection,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,3.318e+09
2021,"1010010 General Administration, Planning and Support Services",1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,421731505
2021,"1010000 General Administration, Planning and Support Services",1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,421731505
2021,1012010 Modernization of Meteorological Services,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,1.293e+09
2021,1012020 Advertent Weather Modification,1108 Ministry of Environment and Forestry,FALSE,TRUE,FALSE,1.42e+08
2021,1012000 Meteorological Services,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,1.435e+09
2021,1018010 Forests Resources Conservation and Management,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,7090300000
2021,1018020 Forests Research and Development,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,1.838e+09
2021,1018030 Water Towers Rehabilitation and Conservation,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,6.24e+08
2021,1018000 Forests and Water Towers Conservation,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,9552300000
2021,1008010 Resources Surveys and Remote Sensing,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,
2021,1008000 Resources Surveys and Remote Sensing,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,
2021,1001020 Water Policy Management,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,911773283
2021,"1001000 General Administration, Planning and Support Services",1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,911773283
2021,1004010 Water Resources Conservation and Protection,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,16210850560
2021,1004040 Transboundary Waters,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,1.2e+08
2021,1004000 Water Resources Management,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,16330850560
2021,1017010 Sewerage Infrustracture Development,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,28956754245
2021,1017020 Sanitation Infrastructure Development and Management,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,7.81e+09
2021,1017000 Water and Sewerage Infrustracture Development,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,36766754245
2021,1014020 Land Reclamation,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,56077813
2021,1014030 Irrigation and Drainage,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,10274500900
2021,1014040 Irrigation Water Management,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,8780895
2021,1014050 Irrigation Administration Services,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,22176690
2021,1014000 Irrigation and Land Reclamation,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,10361536298
2021,1015010 Water Storage and Flood Control,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,9.713e+09
2021,1015020 Water Harvesting,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,1.07e+09
2021,1015000 Water Storage and Flood Control,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,1.0783e+10
2021,1022010 Water Storage for Irrigation,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,9.2e+08
2021,1022020 Water Harvesting for Irrigation,1109 Ministry of Water & Sanitation and Irrigation,FALSE,TRUE,FALSE,1540314544
2021,1022000 Water Harvesting and Storage for Irrigation,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,2460314544
2021,0101010 Development Planning and Land Reforms,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,1586122708
2021,0101020 Land Information Management,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,1849688020
2021,0101030 Land Survey,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,909896602
2021,0101040 Land Use,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,413258088
2021,0101050 Land Settlement,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,717156078
2021,0101000 Land Policy and Planning,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,5476121496
2021,"0207010 General Administration, Planning And Support Services",1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,259756418
2021,0207000 General Administration Planning and Support Services,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,259756418
2021,0210010 ICT Infrastructure Connectivity,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,3.539e+09
2021,0210020 ICT and BPO Development,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,16874017180
2021,0210030 Digital Learning,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,7e+07
2021,0210000 ICT Infrastructure Development,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,20483017180
2021,0217010 E-Government Services,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,2046591807
2021,0217000 E-Government Services,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,2046591807
2021,"0207010 General Administration, Planning And Support Services",1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,197771168
2021,0207000 General Administration Planning and Support Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,197771168
2021,0208010 News And Information Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,4428469377
2021,0208020 Brand Kenya Initiative,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,1.26e+08
2021,0208030 ICT and Media Regulatory Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,860790000
2021,0208000 Information And Communication Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,5415259377
2021,0209010 Mass Media Skills Development,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,3.45e+08
2021,0209000 Mass Media Skills Development,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,3.45e+08
2021,0221010 Film Development Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,995785680
2021,0221000 Film Development Services Programme,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,995785680
2021,0901010 Sports Training and competitions,1132 State Department for Sports,FALSE,FALSE,FALSE,302061624
2021,0901020 Development and Management of Sports Facilities,1132 State Department for Sports,FALSE,FALSE,FALSE,15654940000
2021,"0901030 General Administration, Planning and Support Services",1132 State Department for Sports,FALSE,FALSE,FALSE,529640557
2021,0901000 Sports,1132 State Department for Sports,FALSE,FALSE,FALSE,16486642181
2021,0902010 Conservation of Heritage,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,1627110000
2021,0902020 Public Records and Archives Management,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,151299266
2021,0902030 Development And Promotion of Culture,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,145416007
2021,0902040 Promotion of Kenyan Music and Dance,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,
2021,0902000 Culture/ Heritage,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,1923825273
2021,0903020 Performimg Arts,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,94303800
2021,0903030 Promotion of Kenyan Music and Dance,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,47981898
2021,0903000 The Arts,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,142285698
2021,0904010 Library Services,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,802518439
2021,0904000 Library Services,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,802518439
2021,"0905010 General Administration, Planning and Support Services",1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,118455697
2021,"0905000 General Administration, Planning and Support Services",1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,118455697
2021,0211010 Administrative Services,1152 Ministry of Energy,FALSE,TRUE,FALSE,280854346
2021,0211020 Planning and Project Monitoring,1152 Ministry of Energy,FALSE,TRUE,FALSE,30777220
2021,0211030 Financial Services,1152 Ministry of Energy,FALSE,TRUE,FALSE,231368434
2021,0211000 General Administration Planning and Support Services,1152 Ministry of Energy,FALSE,TRUE,FALSE,5.43e+08
2021,0212010 Geothermal generation,1152 Ministry of Energy,FALSE,TRUE,FALSE,1.1121e+10
2021,0212020 Development of Nuclear Energy,1152 Ministry of Energy,FALSE,TRUE,FALSE,8.1e+08
2021,0212030 Coal Exploration and Mining,1152 Ministry of Energy,FALSE,TRUE,FALSE,2.24e+08
2021,0212000 Power Generation,1152 Ministry of Energy,FALSE,TRUE,FALSE,1.2155e+10
2021,0213010 National Grid System,1152 Ministry of Energy,FALSE,TRUE,FALSE,4.8596e+10
2021,0213020 Rural Electrification,1152 Ministry of Energy,FALSE,TRUE,FALSE,9.841e+09
2021,0213000 Power Transmission and Distribution,1152 Ministry of Energy,FALSE,TRUE,FALSE,5.8437e+10
2021,0214010 Alternative Energy Technologies,1152 Ministry of Energy,FALSE,TRUE,FALSE,2.749e+09
2021,0214000 Alternative Energy Technologies,1152 Ministry of Energy,FALSE,TRUE,FALSE,2.749e+09
2021,0112010 Livestock Policy Development and Capacity Building,1162 State Department for Livestock.,FALSE,FALSE,FALSE,2108893873
2021,0112020 Livestock Production and Management,1162 State Department for Livestock.,FALSE,FALSE,FALSE,1082854026
2021,0112030 Livestock Products Value Addition and Marketing,1162 State Department for Livestock.,FALSE,FALSE,FALSE,1568944644
2021,0112040 Food Safety and Animal Products Development,1162 State Department for Livestock.,FALSE,FALSE,FALSE,344261797
2021,0112050 Livestock Diseases Management and Control,1162 State Department for Livestock.,FALSE,FALSE,FALSE,3974300529
2021,0112000 Livestock Resources Management and Development,1162 State Department for Livestock.,FALSE,FALSE,FALSE,9079254869
